STT,"Mã Cược",Loại,"Người dùng","Số cược","Tiền cược","Thời gian",Huỷ
﻿1,25089,Xiên4,satomember,"00,01,02,03(27)","450,000","12-01-2023 01:04:21"
﻿2,25100,Xiên4,satomember,"00,01,02,03(27)","450,000","12-01-2023 01:05:25"
﻿3,25107,Xiên4,satomember,"00,01,02,03(27)","450,000","12-01-2023 01:06:57"
