STT,"Mã Cược",Loại,"Người dùng","Số cược","Tiền cược","Thời gian",Huỷ
﻿1,738438,Đề,Bbb4444,97,713,"26-02-2024 06:16:01"
﻿2,738439,Đề,Bbb4444,56,"7,130","26-02-2024 06:16:01"
﻿3,738440,Đề,Bbb4444,66,"7,130","26-02-2024 06:16:01"
﻿4,738441,Đề,Bbb4444,56,"713,000","26-02-2024 06:16:01"
﻿5,738442,Đề,Bbb4444,57,"713,000","26-02-2024 06:16:01"
﻿6,738443,Đề,Bbb4444,11,"711,000","26-02-2024 06:18:30"
﻿7,738444,Đề,Bbb4444,12,"711,000","26-02-2024 06:18:30"
