STT,"Mã Cược",Loại,"Người dùng","Số cược","Tiền cược","Thời gian",Huỷ
﻿1,788390,Đề,satomember,10,705,"05-01-2023 07:48:35"
﻿2,788409,Đề,satomember,00,705,"05-01-2023 01:04:24"
﻿3,788410,Đề,satomember,24,"211,500,000","05-01-2023 01:15:34"
﻿4,788525,Đề,satomember,01,"7,050","05-01-2023 03:30:54"
﻿5,788526,Đề,satomember,00,"7,050","05-01-2023 03:30:54"
