STT,"Mã Cược",Loại,"Người dùng","Số cược","Tiền cược","Thời gian",Huỷ
﻿1,25228,Đề,satomember,43,705,"30-01-2023 03:40:22"
﻿2,25229,Đề,satomember,35,705,"30-01-2023 03:40:22"
﻿3,25230,Đề,satomember,22,705,"30-01-2023 03:40:22"
﻿4,25231,Đề,satomember,55,705,"30-01-2023 03:40:22"
﻿5,25232,Đề,satomember,27,705,"30-01-2023 03:40:22"
﻿6,25233,Đề,satomember,58,705,"30-01-2023 03:40:22"
