STT,"Mã Cược",Loại,"Người dùng","Số cược","Tiền cược","Thời gian",Huỷ
﻿1,5153,Đề,Bbb4444,01,705,"22-03-2023 03:05:46"
﻿2,5154,Đề,Bbb4444,01,705,"22-03-2023 03:05:46"
﻿3,5155,Đề,Bbb4444,10,705,"22-03-2023 03:05:46"
﻿4,5156,Đề,Bbb4444,59,705,"22-03-2023 03:05:46"
