STT,"Mã Cược",Loại,"Người dùng","Số cược","Tiền cược","Thời gian",Huỷ
﻿1,25076,Đề,satomember,45,705,"12-01-2023 10:24:07"
﻿2,25077,Đề,satomember,45,705,"12-01-2023 10:38:57"
﻿3,25078,Đề,satomember,45,"70,500,000","12-01-2023 10:39:14"
﻿4,25080,Đề,satomember,00,705,"12-01-2023 11:24:34"
